loggingTime(txt),motionTimestamp_sinceReboot(s),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionRoll(rad),motionPitch(rad),motionYaw(rad),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),sequence,label
2026-06-07T14:50:03.125317+02:00,1932.2062996666668,1932.2062996666668,-0.16789250075817108,-0.047988954931497574,-1,-0.007188156247138977,-0.002246629446744919,-0.014057934284210205,-0.010511730797588825,-0.180602565407753,-0.004973833914846182,-0.1607043445110321,-0.045742325484752655,-0.9859420657157898,-0.16157484231056707,0.045758293227565985,0.5480582166159504,0.043784318308671105,-0.07149755473725607,0.26788188198749013,0.959797124914424,6351,0
2026-06-07T14:50:03.145695+02:00,1932.2264506666668,1932.2264506666668,-0.18650823831558228,-0.04385383054614067,-1.038055419921875,-0.018518507480621338,0.0007870309054851532,-0.05327796936035156,0.011922257952392101,-0.5789901614189148,-0.14009957015514374,-0.16798973083496094,-0.044640861451625824,-0.9847774505615234,-0.16896011158861596,0.044655701898874696,0.5465323229974545,0.04418741050252516,-0.07522460041663313,0.2670343523940168,0.9597299973928127,6352,0
2026-06-07T14:50:03.165059+02:00,1932.2466016666667,1932.2466016666667,-0.12080389261245728,-0.03207404538989067,-0.94097900390625,0.05485151708126068,0.011670820415019989,0.042500317096710205,-0.1711292266845703,-0.050615809857845306,-0.1036137267947197,-0.17565540969371796,-0.04374486580491066,-0.9834793210029602,-0.17674245267902186,0.043758828240809455,0.5445849046146699,0.044719362194063694,-0.07912344234119188,0.2659668394457554,0.9596881974757353,6353,0
2026-06-07T14:50:03.185097+02:00,1932.266752666667,1932.266752666667,-0.2757416218519211,-0.03584296628832817,-0.914886474609375,-0.10547223687171936,0.007014572620391846,0.06957864761352539,0.02511076256632805,0.3646168112754822,-0.06731603294610977,-0.17026938498020172,-0.042857538908720016,-0.9844651222229004,-0.17126195519162707,0.0428706692246521,0.5424634293725161,0.0434832650972824,-0.07665929322038363,0.2651091960942136,0.9601821008901856,6354,0
2026-06-07T14:50:03.207448+02:00,1932.2869036666668,1932.2869036666668,-0.18801884353160858,-0.05807502195239067,-0.9691009521484375,-0.02196580171585083,-0.016189396381378174,0.016125917434692383,-0.13721370697021484,0.06395603716373444,-0.04091239348053932,-0.16605304181575775,-0.0418856255710125,-0.9852268695831299,-0.16697369800943954,0.041897883470963314,0.5412278631131527,0.042401913849250364,-0.07475723013022538,0.26465029533277773,0.9605070274522308,6355,0
2026-06-07T14:50:03.225283+02:00,1932.3070546666668,1932.3070546666668,-0.16133122146129608,-0.046905580908060074,-1.0263671278953552,0.004133760929107666,-0.007540863007307053,-0.04093742370605469,-0.12261504679918289,0.14620910584926605,-0.08709239959716797,-0.16546498239040375,-0.03936471790075302,-0.9854297041893005,-0.1663596240463844,0.039374890949373915,0.5396658329257012,0.04105165763947374,-0.07483244402741993,0.2640208388066707,0.9607330276525564,6356,0
2026-06-07T14:50:03.245210+02:00,1932.3272056666667,1932.3272056666667,-0.16030888259410858,-0.048095766454935074,-1.035552978515625,0.0012723803520202637,-0.012485027313232422,-0.049336254596710205,-0.3129347562789917,-0.0018450752831995487,-0.1008625403046608,-0.16158126294612885,-0.03561073914170265,-0.9862167239189148,-0.16239668519218659,0.03561827120456919,0.5365910697111508,0.038612192833817775,-0.07348980191609426,0.2627802930463642,0.9612777512438522,6357,0
2026-06-07T14:50:03.265586+02:00,1932.3473566666669,1932.3473566666669,-0.1431274712085724,-0.03428656607866287,-0.9792785048484802,0.022831186652183533,-0.004820847883820534,0.006413877010345459,-0.19523130357265472,-0.3860768973827362,0.051009804010391235,-0.16595865786075592,-0.02946571819484234,-0.9856923818588257,-0.1668031804728569,0.029469984113614334,0.5347888238815088,0.0361698171019204,-0.07645617121051976,0.2620885042281975,0.9613303479563727,6358,0
2026-06-07T14:50:03.285577+02:00,1932.3675076666668,1932.3675076666668,-0.1955719292163849,-0.03901679068803787,-1.0063933730125427,-0.02410745620727539,-0.015099607408046722,-0.02149343490600586,-0.38216283917427063,-0.06477290391921997,0.006209312006831169,-0.1714644730091095,-0.02391718327999115,-0.9848999381065369,-0.1723657670157368,0.023919463341380235,0.5347514443671179,0.034231517331700614,-0.07986382535324119,0.2622090790614495,0.9610912376195024,6359,0
2026-06-07T14:50:03.308317+02:00,1932.3876586666668,1932.3876586666668,-0.16415409743785858,-0.028701850213110447,-0.9889373779296875,0.008393615484237671,-0.014238975942134857,-0.004042387008666992,-0.5541195869445801,-0.2263503521680832,0.005761368200182915,-0.17254771292209625,-0.01446287427097559,-0.9848949909210205,-0.17343391502872535,0.014463378773879055,0.532830632212631,0.02975148316014017,-0.08165390778335868,0.26167455207826307,0.9612356751512802,6360,0
2026-06-07T14:50:03.325994+02:00,1932.4078096666667,1932.4078096666667,-0.19378668069839478,-0.02607733104377985,-1.0345916152000427,-0.02346092462539673,-0.021558765321969986,-0.049214184284210205,-1.1659934520721436,1.5918909311294556,-2.1249916553497314,-0.17032575607299805,-0.004518565721809864,-0.9853774309158325,-0.1711620067407534,0.0045185808967853165,0.5184758805391839,0.024087149301731895,-0.08204317174034731,0.25521851599812795,0.9630952591753472,6361,0
2026-06-07T14:50:03.346307+02:00,1932.4279616666668,1932.4279616666668,0.0024413615465164185,0.1322783746290952,-1.0526885986328125,0.14889410138130188,0.13430385291576385,-0.06347298622131348,-0.11613541841506958,0.5443905591964722,-1.253878116607666,-0.14645273983478546,-0.0020254782866686583,-0.989215612411499,-0.14698168586950294,0.002025479595560802,0.5009914623193003,0.01917930083063275,-0.07088269451973356,0.2471429773247832,0.966192638269754,6362,0
2026-06-07T14:50:03.366421+02:00,1932.4481126666667,1932.4481126666667,-0.1923218071460724,-0.21337897283956409,-0.8271026611328125,-0.049951061606407166,-0.2155875712633133,0.16270828247070312,-0.07912184298038483,0.23212002217769623,-0.6039126515388489,-0.14237074553966522,0.0022085984237492085,-0.9898109436035156,-0.14285650618882775,-0.0022086001330020462,0.484352711944336,0.016045723756324733,-0.06954901527978528,0.2392808791479559,0.9683234354060369,6363,0
2026-06-07T14:50:03.386747+02:00,1932.4682636666669,1932.4682636666669,-0.08877566456794739,0.006561212940141559,-1.048614501953125,0.042916297912597656,0.004606479778885841,-0.05732572078704834,0.2441805750131607,0.6858015060424805,-0.7292805910110474,-0.13169196248054504,0.0019547331612557173,-0.9912887811660767,-0.13207587084113342,-0.0019547343794936696,0.47324324532461454,0.014521273294099543,-0.06437974941744748,0.2339713368828747,0.9700009900494718,6364,0
2026-06-07T14:50:03.407357+02:00,1932.48841575,1932.48841575,-0.09358219057321548,-0.011261053383350372,-0.9633941650390625,0.017006181180477142,-0.0042504011653363705,0.030447423458099365,0.24436120688915253,1.2388527393341064,-1.1630233526229858,-0.11058837175369263,-0.007010652218014002,-0.9938415884971619,-0.1108177711878975,0.007010709796450659,0.4541683018641389,0.015878268607893698,-0.05317044339543891,0.22460143583078931,0.9728695549502467,6365,0
